Date,Open,High,Low,Close,Adj Close,Volume
2022-03-13 04:30:00:00:00,39199.68359,39200.67969,39160.39063,39172.73828,39172.73828,2251776
2022-03-13 04:45:00:00:00,39186.07031,39186.07031,39151.29297,39151.29297,39151.29297,0
2022-03-13 05:00:00:00:00,39152.73438,39159.59766,39145.79297,39158.19141,39158.19141,13402112
2022-03-13 05:15:00:00:00,39158.69141,39175.86328,39155.86328,39171.73438,39171.73438,7371776
2022-03-13 05:30:00:00:00,39175.28516,39180.6875,39152.82813,39165.90234,39165.90234,0
2022-03-13 05:45:00:00:00,39172.23828,39173.89453,39163.21484,39163.21484,39163.21484,10705920
2022-03-13 06:00:00:00:00,39160.67578,39160.67578,39126.80859,39156.49219,39156.49219,0
2022-03-13 06:15:00:00:00,39160.91016,39168.23828,39149.98438,39158.125,39158.125,1202176
2022-03-13 06:30:00:00:00,39154.07422,39168.76563,39149.21094,39149.21094,39149.21094,7910400
2022-03-13 06:45:00:00:00,39138.35547,39158.96094,39131.69922,39148.90625,39148.90625,28705792
2022-03-13 07:00:00:00:00,39148.55078,39166.24219,39144.23047,39145.90625,39145.90625,0
2022-03-13 07:15:00:00:00,39153.35547,39153.35547,39129.35938,39150.95313,39150.95313,0
2022-03-13 07:30:00:00:00,39150.24219,39168.39844,39150.24219,39168.39844,39168.39844,1129472
2022-03-13 07:45:00:00:00,39152.54297,39152.54297,39113.21484,39113.21484,39113.21484,35262464
2022-03-13 08:00:00:00:00,39112.83984,39118.83984,39074.0625,39074.0625,39074.0625,0
2022-03-13 08:15:00:00:00,39074.44531,39084.75781,39067.01563,39068.64063,39068.64063,0
2022-03-13 08:30:00:00:00,39069.75781,39108.49609,39069.75781,39086.75,39086.75,8423424
2022-03-13 08:45:00:00:00,39080.02734,39080.02734,39060.97266,39073.14063,39073.14063,24453120
2022-03-13 09:00:00:00:00,39073.96875,39090.58594,39069.57031,39078.17969,39078.17969,23709696
2022-03-13 09:15:00:00:00,39091.04297,39091.04297,39068.57031,39073,39073,20599808
2022-03-13 09:30:00:00:00,39075.47266,39075.47266,39021.04297,39021.04297,39021.04297,24932352
2022-03-13 09:45:00:00:00,38995.58203,39030.28516,38987.56641,38987.56641,38987.56641,75485184
2022-03-13 10:00:00:00:00,38998.64063,39021.30078,38995.00781,38995.00781,38995.00781,168565760
2022-03-13 10:15:00:00:00,38984.55078,38984.55078,38926.23438,38938.59375,38938.59375,147485696
2022-03-13 10:30:00:00:00,38954.48047,38981.58594,38954.48047,38958.46094,38958.46094,22573056
2022-03-13 10:45:00:00:00,38960.38281,38997.66797,38941.07422,38997.66797,38997.66797,12838912
2022-03-13 11:00:00:00:00,39004.62891,39018.4375,39000.35938,39001.5,39001.5,0
2022-03-13 11:15:00:00:00,39003.85938,39015.95313,38973.63672,38977.87109,38977.87109,14183424
2022-03-13 11:30:00:00:00,38981.51953,38981.51953,38839.10938,38846.71484,38846.71484,135568384
2022-03-13 11:45:00:00:00,38840.28516,38840.28516,38746.92578,38785.39844,38785.39844,166554624
2022-03-13 12:00:00:00:00,38784.72266,38784.72266,38743.59375,38778.02734,38778.02734,69019648
2022-03-13 12:15:00:00:00,38780.94141,38791.47656,38521.08984,38521.08984,38521.08984,248445952
2022-03-13 12:30:00:00:00,38524.57813,38553.80469,38508.98047,38523.76953,38523.76953,321900544
2022-03-13 12:45:00:00:00,38511.28906,38530.9375,38502.31641,38515.81641,38515.81641,84225024
2022-03-13 13:00:00:00:00,38517.83203,38766.87109,38494.57422,38766.87109,38766.87109,242228224
2022-03-13 13:15:00:00:00,38687.44922,38826.03125,38687.44922,38811.65625,38811.65625,258042880
2022-03-13 13:30:00:00:00,38792.55078,38873.19531,38792.55078,38816.24219,38816.24219,147343360
2022-03-13 13:45:00:00:00,38814.67578,38814.67578,38719.38672,38733.92969,38733.92969,27418624
2022-03-13 14:00:00:00:00,38750.35547,38806.42969,38750.35547,38800.5625,38800.5625,13943808
2022-03-13 14:15:00:00:00,38799.65625,38898.14453,38797.64453,38898.14453,38898.14453,38329344
2022-03-13 14:30:00:00:00,38893.21484,38893.21484,38870.15625,38878.38672,38878.38672,6752256
2022-03-13 14:45:00:00:00,38891.20703,38894.68359,38844.74219,38852.26563,38852.26563,0
2022-03-13 15:00:00:00:00,38864.46875,39033.19531,38864.46875,39033.19531,39033.19531,251216896
2022-03-13 15:15:00:00:00,39030.79688,39031.62891,38978.96094,38978.96094,38978.96094,65883136
2022-03-13 15:30:00:00:00,38980.07813,38981.63281,38964.74219,38981.63281,38981.63281,51646464
2022-03-13 15:45:00:00:00,38982.08203,38996.42578,38956.82813,38989.80078,38989.80078,15357952
2022-03-13 16:00:00:00:00,38976.64453,38985.10156,38949,38985.10156,38985.10156,0
2022-03-13 16:15:00:00:00,38982.74219,38982.74219,38897.27344,38952.1875,38952.1875,39542784
2022-03-13 16:30:00:00:00,38953.4375,38974.52734,38953.4375,38974.52734,38974.52734,13221888
2022-03-13 16:45:00:00:00,38974.57813,38986.23438,38967.24609,38967.24609,38967.24609,49027072
2022-03-13 17:00:00:00:00,38954.1875,38954.1875,38912.34375,38947.49219,38947.49219,0
2022-03-13 17:15:00:00:00,38944.42578,38998.9375,38944.42578,38995.57813,38995.57813,87086080
2022-03-13 17:30:00:00:00,38994.66406,39040.38672,38994.66406,39038.29297,39038.29297,75980800
2022-03-13 17:45:00:00:00,39034.32813,39034.32813,38953.38672,38956.75391,38956.75391,36452352
2022-03-13 18:00:00:00:00,38957.92188,38981.14844,38956.58984,38979.17969,38979.17969,23467008
2022-03-13 18:15:00:00:00,38970.29297,38970.29297,38952.79297,38964.13281,38964.13281,32432128
2022-03-13 18:30:00:00:00,38943.03906,38987.55859,38942.19531,38983.42969,38983.42969,16140288
2022-03-13 18:45:00:00:00,38971.85156,39002.09375,38971.85156,39002.05469,39002.05469,19660800
2022-03-13 19:00:00:00:00,39000.49609,39021.08984,39000.49609,39006.08203,39006.08203,5150720
2022-03-13 19:15:00:00:00,39004.18359,39031.39453,38984.31641,38984.32813,38984.32813,15993856
2022-03-13 19:30:00:00:00,38975.69531,38978.95313,38948.14063,38948.14063,38948.14063,17904640
2022-03-13 19:45:00:00:00,38950.44531,38950.44531,38914.63281,38914.63281,38914.63281,12715008
2022-03-13 20:00:00:00:00,38914.44531,38914.44531,38758.5,38758.5,38758.5,73644032
2022-03-13 20:15:00:00:00,38737.71094,38756.08203,38662.63672,38743.04297,38743.04297,99314688
2022-03-13 20:30:00:00:00,38725.71484,38733.14063,38717.10156,38726.42578,38726.42578,34393088
2022-03-13 20:45:00:00:00,38729.98047,38729.98047,38673.53906,38675.23047,38675.23047,0
2022-03-13 21:00:00:00:00,38681.39844,38767.70703,38681.39844,38767.70703,38767.70703,24552448
2022-03-13 21:15:00:00:00,38778.14453,38794.42578,38773.05469,38793.52344,38793.52344,70315008
2022-03-13 21:30:00:00:00,38795.79297,38819.25781,38795.79297,38804.3125,38804.3125,39853056
2022-03-13 21:45:00:00:00,38803.30078,38803.30078,38755.87891,38755.87891,38755.87891,44556288
2022-03-13 22:00:00:00:00,38752.85938,38810.15625,38752.85938,38756.05469,38756.05469,103905280
2022-03-13 22:15:00:00:00,38751.42188,38751.42188,38642.92578,38642.92578,38642.92578,205064192
2022-03-13 22:30:00:00:00,38646.99609,38706.80859,38646.99609,38658.24219,38658.24219,121652224
2022-03-13 22:45:00:00:00,38645.33203,38645.33203,37822.85156,37822.85156,37822.85156,945034240
2022-03-13 23:00:00:00:00,37827.20703,37841.23828,37728.14453,37795.00781,37795.00781,469137408
2022-03-13 23:15:00:00:00,37810.87109,37870.57422,37807.01563,37870.57422,37870.57422,231737344
2022-03-13 23:30:00:00:00,37866.67578,37866.67578,37796.94531,37796.94531,37796.94531,174333952
2022-03-13 23:45:00:00:00,37790.92969,37850.26563,37790.92969,37850.26563,37850.26563,44328960
2022-03-14 00:00:00:00:00,37846.31641,37846.31641,37725.19141,37725.19141,37725.19141,10139648
2022-03-14 00:15:00:00:00,37680.73438,37844.67188,37680.73438,37832.8125,37832.8125,248367104
2022-03-14 00:30:00:00:00,37827.01172,37842.17578,37785.69922,37785.69922,37785.69922,61831168
2022-03-14 00:45:00:00:00,37774.29297,37828.61719,37774.29297,37828.61719,37828.61719,98084864
2022-03-14 01:00:00:00:00,37839.67969,38246.47656,37839.67969,38178.57031,38178.57031,562470912
2022-03-14 01:15:00:00:00,38174.46484,38174.46484,38102.71094,38115.27734,38115.27734,3813376
2022-03-14 01:30:00:00:00,38111.03516,38115.07813,38001.40234,38005.25391,38005.25391,53504000
2022-03-14 01:45:00:00:00,38014.62891,38089.11328,38014.62891,38089.11328,38089.11328,105871360
2022-03-14 02:00:00:00:00,38066.50391,38100.64063,38033.71094,38100.29297,38100.29297,8269824
2022-03-14 02:15:00:00:00,38099.00781,38106.89063,38090.32813,38106.06641,38106.06641,108421120
2022-03-14 02:30:00:00:00,38145.23828,38171.05469,38144.36719,38153.17578,38153.17578,99127296
2022-03-14 02:45:00:00:00,38134.53125,38134.53125,38090.20313,38090.20313,38090.20313,45033472
2022-03-14 03:00:00:00:00,38088.51172,38088.51172,38029.99219,38038.10156,38038.10156,83941376
2022-03-14 03:15:00:00:00,38033.80859,38058.18359,38033.80859,38058.18359,38058.18359,74864640
2022-03-14 03:30:00:00:00,38062.71094,38129.70313,38062.71094,38129.70313,38129.70313,123734016
2022-03-14 03:45:00:00:00,38131.25391,38157.27734,38121.9375,38157.27734,38157.27734,26269696
2022-03-14 04:00:00:00:00,38176.41406,38420.17578,38172.25,38420.17578,38420.17578,119431168
2022-03-14 04:15:00:00:00,38501.78516,38826.13281,38501.78516,38698.29688,38698.29688,961613824
2022-03-14 04:30:00:00:00,38651.45703,38651.45703,38505.49609,38535.01563,38535.01563,153362432
2022-03-14 04:45:00:00:00,38525.28125,38536.91797,38503.0625,38510.17188,38510.17188,78319616
2022-03-14 05:00:00:00:00,38534.48828,38580.25,38511.32422,38580.25,38580.25,92030976
2022-03-14 05:15:00:00:00,38577.85156,38589.74219,38567.875,38577.28125,38577.28125,66654208
2022-03-14 05:30:00:00:00,38555.64844,38562.80469,38499.64063,38499.64063,38499.64063,44558336
2022-03-14 05:45:00:00:00,38497.82813,38518.87891,38497.82813,38499.30078,38499.30078,74039296
2022-03-14 06:00:00:00:00,38506.89063,38551.52344,38500.01953,38551.52344,38551.52344,11821056
2022-03-14 06:15:00:00:00,38543.75,38663.3125,38512.20703,38663.3125,38663.3125,143972352
2022-03-14 06:30:00:00:00,38625.67969,38666.59766,38612.04688,38612.04688,38612.04688,206780416
2022-03-14 06:45:00:00:00,38612.52734,38633.83984,38578.90234,38633.83984,38633.83984,91539456
2022-03-14 07:00:00:00:00,38638.68359,38701.17578,38638.68359,38701.17578,38701.17578,130248704
2022-03-14 07:15:00:00:00,38700.57813,38796.57813,38700.57813,38767.56641,38767.56641,236355584
2022-03-14 07:30:00:00:00,38754.11719,39021.01172,38754.11719,39021.01172,39021.01172,2421428224
2022-03-14 07:45:00:00:00,39050.80469,39092.34375,39011.67188,39092.34375,39092.34375,228763648
2022-03-14 08:00:00:00:00,39077.96875,39168.25391,39061.3125,39155.32422,39155.32422,346785792
2022-03-14 08:15:00:00:00,39133.53906,39133.53906,38992.67578,38992.67578,38992.67578,180027392
2022-03-14 08:30:00:00:00,38991.93359,39002.3125,38970.59766,38993.67578,38993.67578,55322624
2022-03-14 08:45:00:00:00,38991.70313,39082.51953,38991.70313,39077.60547,39077.60547,176015360
2022-03-14 09:00:00:00:00,39072.25,39097.53125,38957.03516,39007.19922,39007.19922,100708352
2022-03-14 09:15:00:00:00,39009.47656,39037.11719,39004.60156,39029.57422,39029.57422,76650496
2022-03-14 09:30:00:00:00,39028.625,39088.30859,39023.42578,39088.30859,39088.30859,83732480
2022-03-14 09:45:00:00:00,39121.01563,39206.26953,39106.97656,39206.26953,39206.26953,217221120
2022-03-14 10:00:00:00:00,39160.0625,39160.0625,39097.24219,39097.24219,39097.24219,52586496
2022-03-14 10:15:00:00:00,39096.26563,39101.53125,39050.86328,39050.86328,39050.86328,21655552
2022-03-14 10:30:00:00:00,39064.29297,39073.3125,39037.15234,39037.15234,39037.15234,35033088
2022-03-14 10:45:00:00:00,39034.32031,39096.5625,39034.32031,39096.5625,39096.5625,148715520
2022-03-14 11:00:00:00:00,39096.57813,39106.45313,39047.42969,39051.3125,39051.3125,42477568
2022-03-14 11:15:00:00:00,39053.91406,39101.60156,39033.74219,39035.28125,39035.28125,80777216
2022-03-14 11:30:00:00:00,39009.54688,39009.54688,38936.09375,38965.48047,38965.48047,33673216
2022-03-14 11:45:00:00:00,38983.30469,38983.30469,38946.60156,38947.77344,38947.77344,0
2022-03-14 12:00:00:00:00,38952.24609,38969.28125,38901.42188,38901.42188,38901.42188,104005632
2022-03-14 12:15:00:00:00,38886.20313,38888.25391,38829.84375,38832.15234,38832.15234,12523520
2022-03-14 12:30:00:00:00,38829.56641,38836.49609,38807.76953,38834.03516,38834.03516,13760512
2022-03-14 12:45:00:00:00,38828.91406,38828.91406,38755.82031,38822.41406,38822.41406,72343552
2022-03-14 13:00:00:00:00,38831.12891,38913.96484,38831.12891,38870.57813,38870.57813,97169408
2022-03-14 13:15:00:00:00,38872.72266,38883.79688,38785.97266,38795.34766,38795.34766,96362496
2022-03-14 13:30:00:00:00,38789.01172,38797.78516,38709.14063,38761.83984,38761.83984,120274944
2022-03-14 13:45:00:00:00,38769.76953,38870.13281,38769.76953,38856.95313,38856.95313,151093248
2022-03-14 14:00:00:00:00,38871.28516,39085.80859,38871.28516,39085.80859,39085.80859,239370240
2022-03-14 14:15:00:00:00,39081.50781,39106.25391,38980.77734,38980.77734,38980.77734,239419392
2022-03-14 14:30:00:00:00,38984.69922,39020.02734,38980.80859,38985.83984,38985.83984,55193600
2022-03-14 14:45:00:00:00,38858.93359,39001.42578,38858.27344,39001.42578,39001.42578,254664704
2022-03-14 15:00:00:00:00,39075.39063,39112.05469,39050.90625,39112.05469,39112.05469,153296896
2022-03-14 15:15:00:00:00,39099.21484,39099.21484,39012.92578,39052.375,39052.375,39047168
2022-03-14 15:30:00:00:00,39038.76563,39038.76563,38951.8125,38951.8125,38951.8125,57366528
2022-03-14 15:45:00:00:00,38941.91016,38948.30859,38890.23047,38940.37109,38940.37109,188536832
2022-03-14 16:00:00:00:00,38943.50391,38966.5625,38902.15625,38902.15625,38902.15625,80021504
2022-03-14 16:15:00:00:00,38891.26953,38983.34375,38865.23047,38983.34375,38983.34375,103952384
2022-03-14 16:30:00:00:00,39006.71094,39006.71094,38959.85547,38987.33203,38987.33203,143249408
2022-03-14 16:45:00:00:00,38981.57031,38981.57031,38880.07813,38880.07813,38880.07813,28575744
2022-03-14 17:00:00:00:00,38855.86328,38855.86328,38761.49609,38796.07422,38796.07422,132040704
2022-03-14 17:15:00:00:00,38805.78906,38805.78906,38734.98047,38734.98047,38734.98047,0
2022-03-14 17:30:00:00:00,38722.41406,38722.41406,38674.88672,38713.38672,38713.38672,170739712
2022-03-14 17:45:00:00:00,38751.50781,38769.69922,38721.88672,38750.98047,38750.98047,70017024
2022-03-14 18:00:00:00:00,38747.51953,38776.07813,38740.90625,38752.12891,38752.12891,79421440
2022-03-14 18:15:00:00:00,38748.98828,38748.98828,38597.64063,38597.64063,38597.64063,47777792
2022-03-14 18:30:00:00:00,38588.53906,38600.56641,38544.625,38594.82813,38594.82813,137701376
2022-03-14 18:45:00:00:00,38575.89063,38706.65234,38575.89063,38703.43359,38703.43359,184692736
2022-03-14 19:00:00:00:00,38704.02734,38744.37109,38665.80859,38686.78906,38686.78906,84054016
2022-03-14 19:15:00:00:00,38688.27344,38750.91797,38688.27344,38750.4375,38750.4375,153819136
2022-03-14 19:30:00:00:00,38752.71094,38752.71094,38701.53516,38735.75391,38735.75391,83820544
2022-03-14 19:45:00:00:00,38812.07031,38833.05078,38788.38672,38798.74219,38798.74219,178153472
2022-03-14 20:00:00:00:00,38817.34375,38882.98438,38817.34375,38861.68359,38861.68359,37083136
2022-03-14 20:15:00:00:00,38848.41406,38848.41406,38819.89063,38819.89063,38819.89063,673792
2022-03-14 20:30:00:00:00,38821.02344,38879.18359,38821.02344,38879.18359,38879.18359,17938432
2022-03-14 20:45:00:00:00,38889.33594,38889.33594,38757.68359,38757.68359,38757.68359,32628736
2022-03-14 21:00:00:00:00,38755.28125,38761.16406,38698.25781,38760.30469,38760.30469,40892416
2022-03-14 21:15:00:00:00,38761.91797,38789.42969,38761.91797,38786.73047,38786.73047,76410880
2022-03-14 21:30:00:00:00,38783.64844,38791.23047,38747.42188,38747.71094,38747.71094,27197440
2022-03-14 21:45:00:00:00,38730.1875,38737.41016,38714.70313,38737.03125,38737.03125,52793344
2022-03-14 22:00:00:00:00,38734.83203,38925.06641,38734.83203,38925.06641,38925.06641,37232640
2022-03-14 22:15:00:00:00,38928.36719,39010.78516,38899.90234,39002.23438,39002.23438,233793536
2022-03-14 22:30:00:00:00,39009.85547,39077.69531,38981.85938,39077.69531,39077.69531,172134400
2022-03-14 22:45:00:00:00,39116.24609,39742.5,39112.96094,39393.64063,39393.64063,452384768
2022-03-14 23:00:00:00:00,39381.34375,39510.54297,39377.92578,39490.37109,39490.37109,49098752
2022-03-14 23:15:00:00:00,39593.10938,39706.27344,39593.10938,39692.33984,39692.33984,138844160
2022-03-14 23:30:00:00:00,39697.83203,39734.73438,39652.07422,39652.07422,39652.07422,62986240
2022-03-14 23:45:00:00:00,39599.38672,39637.95313,39599.38672,39637.95313,39637.95313,48478208
2022-03-15 00:00:00:00:00,39664.25,39716.98047,39657.36328,39672.76953,39672.76953,128522240
2022-03-15 00:15:00:00:00,39651.85938,39651.85938,39458.09766,39527.92578,39527.92578,67778560
2022-03-15 00:30:00:00:00,39527.42188,39543.07813,39510.19141,39523.87109,39523.87109,65857536
2022-03-15 00:45:00:00:00,39528.54297,39562.49609,39520.78125,39541.51563,39541.51563,76402688
2022-03-15 01:00:00:00:00,39543.91406,39567.72266,39238.33984,39244.07031,39244.07031,0
2022-03-15 01:15:00:00:00,39250.32813,39250.32813,38997.10156,39019.48828,39019.48828,210415616
2022-03-15 01:30:00:00:00,39015.39063,39015.39063,38883.71484,38930.51563,38930.51563,140105728
2022-03-15 01:45:00:00:00,38958.30078,38958.30078,38867.83984,38867.83984,38867.83984,18178048
2022-03-15 02:00:00:00:00,38876.74609,38931.73438,38874.40234,38931.25781,38931.25781,32428032
2022-03-15 02:15:00:00:00,38932.72656,38960.82813,38932.72656,38944.41406,38944.41406,53839872
2022-03-15 02:30:00:00:00,38942.03516,39063.59766,38923.20703,39058.91406,39058.91406,100612096
2022-03-15 02:45:00:00:00,39054.95703,39054.95703,39006.99219,39006.99219,39006.99219,46759936
2022-03-15 03:00:00:00:00,39008.26953,39014.3125,38965.91406,38967.79297,38967.79297,0
2022-03-15 03:15:00:00:00,38973.96875,38977.55469,38899.71484,38903.17188,38903.17188,9594880
2022-03-15 03:30:00:00:00,38900.37891,38924.58984,38823.52344,38823.52344,38823.52344,14804992
2022-03-15 03:45:00:00:00,38732.52734,38792.34375,38732.52344,38792.34375,38792.34375,241436672
2022-03-15 04:00:00:00:00,38785.29297,38786.85938,38747.83203,38765.85156,38765.85156,49373184
2022-03-15 04:15:00:00:00,38767.00391,38850.66016,38767.00391,38838.86719,38838.86719,0
2022-03-15 04:30:00:00:00,38834.5,38835.64453,38811.23047,38825.98047,38825.98047,12396544
2022-03-15 04:45:00:00:00,38825.4375,38826.26172,38786.37891,38788.74609,38788.74609,0
2022-03-15 05:00:00:00:00,38793.53906,38797.78516,38765.03906,38765.36328,38765.36328,0
2022-03-15 05:15:00:00:00,38756.87109,38787.91406,38737.72656,38737.72656,38737.72656,10981376
2022-03-15 05:30:00:00:00,38740.3125,38795.44922,38735.06641,38785.48828,38785.48828,55513088
2022-03-15 05:45:00:00:00,38781.26563,38796.82813,38772.68359,38772.68359,38772.68359,12193792
2022-03-15 06:00:00:00:00,38775.42188,38825.69141,38757.20703,38825.69141,38825.69141,59711488
2022-03-15 06:15:00:00:00,38827.27344,38893.72266,38827.27344,38870.33594,38870.33594,132259840
2022-03-15 06:30:00:00:00,38853.20703,38853.28516,38820.52344,38826.84375,38826.84375,0
2022-03-15 06:45:00:00:00,38824.15625,38824.15625,38785.72266,38786.25,38786.25,0
2022-03-15 07:00:00:00:00,38788.29688,38788.29688,38487.74609,38487.74609,38487.74609,132442112
2022-03-15 07:15:00:00:00,38463.97656,38463.97656,38329.04688,38369.13281,38369.13281,349730816
2022-03-15 07:30:00:00:00,38381.51953,38434.83203,38381.51953,38434.83203,38434.83203,0
2022-03-15 07:45:00:00:00,38444.33203,38454.80859,38422.75,38422.75,38422.75,78845952
2022-03-15 08:00:00:00:00,38422.98438,38436.04688,38357.69141,38400.53516,38400.53516,0
